system,replica,time_ns,PC1,PC2,local_state,matched_state
Apo,3,371.4,0.07029686868190765,-26.63429832458496,0,1
Apo,3,371.6,2.9567618370056152,-22.169435501098633,0,1
Apo,3,371.8,4.953219890594482,-27.25481414794922,0,1
Apo,3,372.0,-0.8072914481163025,-27.95884895324707,0,1
Apo,3,372.2,-1.6134297847747803,-18.61937713623047,1,0
Apo,3,372.4,2.0179810523986816,-19.9996395111084,1,0
Apo,3,372.6,-0.840926468372345,-16.564773559570312,1,0
Apo,3,372.8,-1.3110822439193726,-14.94654655456543,1,0
Apo,3,373.0,-8.572957038879395,-18.938575744628906,1,0
Apo,3,373.2,1.3785218000411987,-22.702966690063477,1,0
Apo,3,373.4,-3.387078285217285,-21.45559310913086,1,0
Apo,3,373.6,-0.21666160225868225,-18.362581253051758,1,0
Apo,3,373.8,-4.183592796325684,-30.76743507385254,0,1
Apo,3,374.0,0.6535854935646057,-21.37435531616211,1,0
Apo,3,374.2,-2.8635940551757812,-28.00983238220215,0,1
Apo,3,374.4,-6.703635215759277,-27.945087432861328,1,0
Apo,3,374.6,-1.9546648263931274,-27.043861389160156,0,1
Apo,3,374.8,-11.908672332763672,-19.31540870666504,1,0
Apo,3,375.0,-2.5078635215759277,-19.10840606689453,1,0
Apo,3,375.2,-7.883126258850098,-20.069561004638672,1,0
Apo,3,375.4,3.8562793731689453,-15.579381942749023,1,0
Apo,3,375.6,-2.5860002040863037,-18.00678825378418,1,0
Apo,3,375.8,-8.223926544189453,-19.625268936157227,1,0
Apo,3,376.0,-4.029518127441406,-27.11676597595215,1,0
Apo,3,376.2,-7.0237274169921875,-22.413389205932617,1,0
Apo,3,376.4,-0.8332697749137878,-24.076597213745117,1,0
Apo,3,376.6,-5.050656795501709,-34.97737121582031,1,0
Apo,3,376.8,-5.05914831161499,-20.78084373474121,1,0
Apo,3,377.0,-9.336519241333008,-19.42938995361328,1,0
Apo,3,377.2,-5.136445999145508,-19.676259994506836,1,0
Apo,3,377.4,3.0688376426696777,-15.720643043518066,1,0
Apo,3,377.6,0.5908453464508057,-24.015674591064453,1,0
Apo,3,377.8,-7.101819038391113,-15.183338165283203,1,0
Apo,3,378.0,0.05996333807706833,-17.425033569335938,1,0
Apo,3,378.2,-6.082085609436035,-18.6282958984375,1,0
Apo,3,378.4,-3.9406278133392334,-15.468903541564941,1,0
Apo,3,378.6,-5.487439155578613,-24.722049713134766,1,0
Apo,3,378.8,-2.004244565963745,-23.196611404418945,1,0
Apo,3,379.0,-8.566750526428223,-23.8309383392334,1,0
Apo,3,379.2,-0.7128217220306396,-19.86281394958496,1,0
Apo,3,379.4,-3.512256622314453,-22.64006996154785,1,0
Apo,3,379.6,0.488772988319397,-24.782581329345703,1,0
Apo,3,379.8,1.8351221084594727,-19.35947036743164,1,0
Apo,3,380.0,2.1461424827575684,-20.27170753479004,1,0
Apo,3,380.2,-0.547448456287384,-22.277692794799805,1,0
Apo,3,380.4,-3.5341289043426514,-25.695159912109375,1,0
Apo,3,380.6,-8.459689140319824,-28.505571365356445,1,0
Apo,3,380.8,-3.5928430557250977,-32.126766204833984,0,1
Apo,3,381.0,-6.399664878845215,-16.936241149902344,1,0
Apo,3,381.2,-1.5458338260650635,-26.559274673461914,1,0
Apo,3,381.4,-1.7681981325149536,-19.937150955200195,1,0
Apo,3,381.6,-6.9262542724609375,-20.726093292236328,1,0
Apo,3,381.8,-10.363576889038086,-31.580270767211914,1,0
Apo,3,382.0,-7.82202672958374,-18.534446716308594,1,0
Apo,3,382.2,-9.23741626739502,-19.071043014526367,1,0
Apo,3,382.4,5.836089134216309,-17.252079010009766,0,1
Apo,3,382.6,-1.5698449611663818,-22.42520523071289,1,0
Apo,3,382.8,-5.833300590515137,-19.284334182739258,1,0
Apo,3,383.0,-2.7750558853149414,-21.37266731262207,1,0
Apo,3,383.2,-6.835071563720703,-21.235755920410156,1,0
Apo,3,383.4,-4.392861366271973,-16.503826141357422,1,0
Apo,3,383.6,-4.438680171966553,-22.089725494384766,1,0
Apo,3,383.8,-5.139190196990967,-16.893781661987305,1,0
Apo,3,384.0,-5.035032272338867,-26.84881591796875,1,0
Apo,3,384.2,-4.7982072830200195,-19.656740188598633,1,0
Apo,3,384.4,-2.1788909435272217,-15.76209545135498,1,0
Apo,3,384.6,-1.7194929122924805,-23.850791931152344,1,0
Apo,3,384.8,-8.977338790893555,-27.501089096069336,1,0
Apo,3,385.0,-6.370889663696289,-24.333616256713867,1,0
Apo,3,385.2,-4.627683162689209,-16.538089752197266,1,0
Apo,3,385.4,-0.6427240371704102,-8.744256973266602,1,0
Apo,3,385.6,-7.240083694458008,-20.521821975708008,1,0
Apo,3,385.8,0.0226480420678854,-13.4662504196167,1,0
Apo,3,386.0,-1.8417527675628662,-23.430940628051758,0,1
Apo,3,386.2,-2.287224531173706,-23.2836971282959,1,0
Apo,3,386.4,-2.1127355098724365,-19.763843536376953,1,0
Apo,3,386.6,-0.9183253049850464,-25.380189895629883,1,0
Apo,3,386.8,-2.8331778049468994,-26.796457290649414,1,0
Apo,3,387.0,7.777533054351807,-23.261558532714844,1,0
Apo,3,387.2,1.7920321226119995,-23.027185440063477,1,0
Apo,3,387.4,3.552652597427368,-20.611408233642578,0,1
Apo,3,387.6,-1.137233853340149,-29.3271541595459,1,0
Apo,3,387.8,5.460150718688965,-24.031368255615234,0,1
Apo,3,388.0,3.294520139694214,-23.60204315185547,0,1
Apo,3,388.2,7.270505428314209,-23.236347198486328,1,0
Apo,3,388.4,6.010056972503662,-24.294628143310547,1,0
Apo,3,388.6,1.2761785984039307,-20.204463958740234,1,0
Apo,3,388.8,-3.8798961639404297,-24.49095916748047,0,1
Apo,3,389.0,3.903155565261841,-21.9835147857666,0,1
Apo,3,389.2,5.476444721221924,-31.520919799804688,0,1
Apo,3,389.4,11.94088363647461,-20.031991958618164,0,1
Apo,3,389.6,2.9495346546173096,-16.900693893432617,0,1
Apo,3,389.8,5.301356315612793,-26.42388153076172,0,1
Apo,3,390.0,-3.8252429962158203,-27.86362648010254,0,1
Apo,3,390.2,6.548398017883301,-19.158802032470703,0,1
Apo,3,390.4,0.02350267581641674,-25.939672470092773,0,1
Apo,3,390.6,0.1776212900876999,-19.19760513305664,0,1
Apo,3,390.8,1.2373462915420532,-20.374267578125,0,1
Apo,3,391.0,0.8396030068397522,-22.515779495239258,0,1
Apo,3,391.2,1.82552969455719,-22.4398250579834,0,1
Apo,3,391.4,-5.941431045532227,-23.04012107849121,0,1
Apo,3,391.6,-3.4023256301879883,-18.121904373168945,0,1
Apo,3,391.8,-1.5874359607696533,-24.057172775268555,1,0
Apo,3,392.0,-4.08909273147583,-19.73118782043457,1,0
Apo,3,392.2,6.094945430755615,-26.672409057617188,0,1
Apo,3,392.4,0.9259196519851685,-19.610877990722656,0,1
Apo,3,392.6,-1.076582908630371,-25.364429473876953,0,1
Apo,3,392.8,0.7482402324676514,-27.169797897338867,0,1
Apo,3,393.0,2.8411810398101807,-28.43305778503418,0,1
Apo,3,393.2,1.5618287324905396,-32.98809051513672,0,1
Apo,3,393.4,-0.4831938147544861,-20.817975997924805,1,0
Apo,3,393.6,-8.84846305847168,-22.151262283325195,1,0
Apo,3,393.8,-4.939001083374023,-20.562864303588867,1,0
Apo,3,394.0,-2.8333139419555664,-25.13564109802246,1,0
Apo,3,394.2,1.3959481716156006,-23.247451782226562,0,1
Apo,3,394.4,-3.1499695777893066,-21.421661376953125,1,0
Apo,3,394.6,-2.2697415351867676,-23.637958526611328,1,0
Apo,3,394.8,2.4555370807647705,-20.602296829223633,1,0
Apo,3,395.0,2.7022476196289062,-30.834793090820312,0,1
Apo,3,395.2,2.2671351432800293,-20.366802215576172,1,0
Apo,3,395.4,-0.23362159729003906,-26.35370445251465,1,0
Apo,3,395.6,3.815864086151123,-19.10036849975586,1,0
Apo,3,395.8,-0.9921532273292542,-25.540267944335938,1,0
Apo,3,396.0,3.216264009475708,-21.280282974243164,1,0
Apo,3,396.2,0.8813703060150146,-18.82720947265625,1,0
Apo,3,396.4,1.526109218597412,-18.10123634338379,1,0
Apo,3,396.6,-0.09662864357233047,-16.611345291137695,1,0
Apo,3,396.8,7.542934417724609,-22.94455337524414,1,0
Apo,3,397.0,2.224224328994751,-17.36531639099121,1,0
Apo,3,397.2,0.6841471791267395,-25.486385345458984,0,1
Apo,3,397.4,-1.9491342306137085,-20.807340621948242,0,1
Apo,3,397.6,4.066686630249023,-21.068347930908203,1,0
Apo,3,397.8,2.876925468444824,-23.781408309936523,0,1
Apo,3,398.0,-1.1470158100128174,-19.585796356201172,1,0
Apo,3,398.2,-1.503291368484497,-22.04534149169922,1,0
Apo,3,398.4,-1.8412878513336182,-14.992013931274414,1,0
Apo,3,398.6,-7.92470645904541,-22.17362403869629,1,0
Apo,3,398.8,-0.07763902842998505,-13.063361167907715,1,0
Apo,3,399.0,-3.810905933380127,-18.003583908081055,1,0
Apo,3,399.2,3.4385695457458496,-14.240447998046875,0,1
Apo,3,399.4,-6.160256862640381,-24.063560485839844,0,1
Apo,3,399.6,-9.258779525756836,-19.116968154907227,1,0
Apo,3,399.8,-1.1829044818878174,-17.312999725341797,1,0
Apo,3,400.0,6.594470977783203,-23.079172134399414,0,1
Apo,3,400.2,-0.8863620758056641,-33.63389205932617,0,1
Apo,3,400.4,-1.5452672243118286,-25.416200637817383,1,0
Apo,3,400.6,1.1995092630386353,-19.917407989501953,1,0
Apo,3,400.8,-1.7231489419937134,-24.55535125732422,1,0
Apo,3,401.0,-0.32199910283088684,-21.014842987060547,1,0
Apo,3,401.2,-0.8362302184104919,-23.34539222717285,1,0
Apo,3,401.4,-4.162346839904785,-18.496530532836914,1,0
Apo,3,401.6,-1.3189407587051392,-17.924583435058594,1,0
Apo,3,401.8,-0.7166063785552979,-22.65904426574707,1,0
Apo,3,402.0,1.8368014097213745,-19.57801055908203,1,0
Apo,3,402.2,-4.5446457862854,-17.4805908203125,1,0
Apo,3,402.4,0.35961994528770447,-24.288904190063477,0,1
Apo,3,402.6,-6.250579357147217,-23.124135971069336,1,0
Apo,3,402.8,-6.918974876403809,-24.719465255737305,0,1
Apo,3,403.0,-7.124756813049316,-30.57245445251465,1,0
Apo,3,403.2,-2.6700034141540527,-27.651077270507812,1,0
Apo,3,403.4,-3.3663947582244873,-20.051706314086914,1,0
Apo,3,403.6,-4.043361663818359,-21.522571563720703,1,0
Apo,3,403.8,-6.201158046722412,-24.314380645751953,0,1
Apo,3,404.0,2.7132790088653564,-19.946327209472656,0,1
Apo,3,404.2,-0.41268816590309143,-20.844383239746094,0,1
Apo,3,404.4,-4.81058931350708,-26.405406951904297,0,1
Apo,3,404.6,-5.795179843902588,-16.595003128051758,1,0
Apo,3,404.8,-5.657972812652588,-23.577165603637695,0,1
Apo,3,405.0,-7.167936325073242,-22.7408504486084,1,0
Apo,3,405.2,-4.116528511047363,-23.572938919067383,1,0
Apo,3,405.4,-6.079981327056885,-27.81658363342285,1,0
Apo,3,405.6,4.428586483001709,-12.875924110412598,1,0
Apo,3,405.8,3.1194071769714355,-23.703580856323242,0,1
Apo,3,406.0,-7.468352317810059,-26.280458450317383,1,0
Apo,3,406.2,2.9102210998535156,-19.6716365814209,1,0
Apo,3,406.4,-0.02256297692656517,-26.732641220092773,0,1
Apo,3,406.6,-1.3948957920074463,-23.84783935546875,0,1
Apo,3,406.8,3.764066696166992,-21.280780792236328,0,1
Apo,3,407.0,-0.09883058071136475,-18.45924949645996,0,1
Apo,3,407.2,-0.9727510213851929,-15.841802597045898,0,1
Apo,3,407.4,-2.991384744644165,-23.810203552246094,0,1
Apo,3,407.6,-4.892443656921387,-15.373106002807617,1,0
Apo,3,407.8,-1.3868448734283447,-23.453630447387695,1,0
Apo,3,408.0,-1.5409060716629028,-16.404281616210938,1,0
Apo,3,408.2,-1.8493398427963257,-17.174503326416016,1,0
Apo,3,408.4,0.29464322328567505,-13.802962303161621,1,0
Apo,3,408.6,-1.9124914407730103,-21.64991569519043,1,0
Apo,3,408.8,1.4543635845184326,-25.549274444580078,1,0
Apo,3,409.0,0.28540992736816406,-16.82729721069336,1,0
Apo,3,409.2,0.17707572877407074,-26.317487716674805,1,0
Apo,3,409.4,-4.986462116241455,-27.121957778930664,1,0
Apo,3,409.6,-4.314963340759277,-21.31116485595703,1,0
Apo,3,409.8,3.836456775665283,-21.299863815307617,0,1
Apo,3,410.0,-1.5633090734481812,-21.87257957458496,1,0
Apo,3,410.2,0.39183712005615234,-15.312165260314941,1,0
Apo,3,410.4,0.7696558237075806,-15.370060920715332,1,0
Apo,3,410.6,-3.321970224380493,-15.672658920288086,1,0
Apo,3,410.8,-5.635209560394287,-16.815412521362305,1,0
Apo,3,411.0,5.374800682067871,-12.230335235595703,1,0
Apo,3,411.2,4.145658493041992,-16.981550216674805,0,1
Apo,3,411.4,1.9531723260879517,-13.718033790588379,1,0
Apo,3,411.6,0.6515030860900879,-23.65137481689453,0,1
Apo,3,411.8,-1.1855124235153198,-20.47265625,1,0
Apo,3,412.0,2.301301956176758,-17.325153350830078,1,0
Apo,3,412.2,-1.0758051872253418,-18.6772403717041,1,0
Apo,3,412.4,0.7554971575737,-7.396937847137451,1,0
Apo,3,412.6,-4.919219493865967,-14.912906646728516,1,0
Apo,3,412.8,2.511310338973999,-11.178109169006348,1,0
Apo,3,413.0,0.15250170230865479,-20.1744327545166,1,0
Apo,3,413.2,-1.666340947151184,-7.86037540435791,1,0
Apo,3,413.4,-0.19818517565727234,-16.009628295898438,1,0
Apo,3,413.6,-1.948054552078247,-12.493257522583008,1,0
Apo,3,413.8,-2.7057912349700928,-11.125954627990723,1,0
Apo,3,414.0,-0.5086207985877991,-18.901901245117188,1,0
Apo,3,414.2,-0.25949448347091675,-23.029624938964844,1,0
Apo,3,414.4,-0.7800524830818176,-18.694555282592773,0,1
Apo,3,414.6,-1.7452387809753418,-13.630708694458008,1,0
Apo,3,414.8,-1.786733865737915,-14.1660795211792,1,0
Apo,3,415.0,-4.126148223876953,-18.07180404663086,1,0
Apo,3,415.2,-3.2003870010375977,-14.668231964111328,1,0
Apo,3,415.4,-4.844754219055176,-15.397727966308594,1,0
Apo,3,415.6,-3.796564817428589,-13.381063461303711,1,0
Apo,3,415.8,0.37988895177841187,-5.538769721984863,1,0
Apo,3,416.0,-1.9307047128677368,-20.03153419494629,1,0
Apo,3,416.2,-0.8328353762626648,-21.51175880432129,1,0
Apo,3,416.4,1.9466453790664673,-16.73604965209961,1,0
Apo,3,416.6,3.4113972187042236,-16.39369773864746,1,0
Apo,3,416.8,1.076474905014038,-15.45407485961914,1,0
Apo,3,417.0,-0.4784022569656372,-16.3052978515625,0,1
Apo,3,417.2,-4.899816513061523,-14.836125373840332,1,0
Apo,3,417.4,1.0466432571411133,-15.13680362701416,1,0
Apo,3,417.6,0.8695863485336304,-12.417695045471191,1,0
Apo,3,417.8,-0.34306490421295166,-22.77566909790039,0,1
Apo,3,418.0,-2.3817780017852783,-13.057124137878418,1,0
Apo,3,418.2,3.497622013092041,-18.597206115722656,1,0
Apo,3,418.4,-0.637633740901947,-12.594518661499023,1,0
Apo,3,418.6,-2.908437490463257,-14.411938667297363,1,0
Apo,3,418.8,-5.471359729766846,-23.913799285888672,1,0
Apo,3,419.0,-5.397836208343506,-11.186246871948242,1,0
Apo,3,419.2,-3.4019434452056885,-19.30063247680664,1,0
Apo,3,419.4,-3.7288975715637207,-15.433568000793457,1,0
Apo,3,419.6,1.1104010343551636,-14.12242603302002,1,0
Apo,3,419.8,-1.1825370788574219,-11.083369255065918,1,0
Apo,3,420.0,0.6547080874443054,-10.258505821228027,1,0
Apo,3,420.2,0.5492833256721497,-28.06085968017578,0,1
Apo,3,420.4,0.39337852597236633,-22.23775291442871,0,1
Apo,3,420.6,5.3706135749816895,-10.883684158325195,0,1
Apo,3,420.8,2.7753190994262695,-19.85981559753418,0,1
Apo,3,421.0,4.426607608795166,-24.99291229248047,1,0
Apo,3,421.2,-1.163544774055481,-18.715267181396484,1,0
Apo,3,421.4,-0.9952031373977661,-17.934486389160156,1,0
Apo,3,421.6,-2.4172356128692627,-9.775084495544434,1,0
Apo,3,421.8,1.6552082300186157,-17.843433380126953,1,0
Apo,3,422.0,-0.5599581599235535,-14.497203826904297,1,0
Apo,3,422.2,-3.480649709701538,-18.32541275024414,1,0
Apo,3,422.4,-5.543939113616943,-16.880109786987305,1,0
Apo,3,422.6,-2.8227994441986084,-18.42409324645996,1,0
Apo,3,422.8,-8.030531883239746,-15.275464057922363,1,0
Apo,3,423.0,0.8416297435760498,-15.42403793334961,1,0
Apo,3,423.2,1.1598706245422363,-25.35411262512207,0,1
Apo,3,423.4,1.5452275276184082,-12.772995948791504,1,0
Apo,3,423.6,-1.031219720840454,-14.330221176147461,1,0
Apo,3,423.8,1.8214255571365356,-20.923912048339844,1,0
Apo,3,424.0,-0.5225632190704346,-15.10342025756836,1,0
Apo,3,424.2,-1.021771788597107,-15.721023559570312,1,0
Apo,3,424.4,-1.650960087776184,-12.259902954101562,1,0
Apo,3,424.6,-2.1194446086883545,-18.179452896118164,1,0
Apo,3,424.8,-1.7436726093292236,-21.717575073242188,1,0
Apo,3,425.0,-3.7905821800231934,-12.94731330871582,1,0
Apo,3,425.2,1.294769048690796,-23.25660514831543,1,0
Apo,3,425.4,-1.1680827140808105,-14.615510940551758,0,1
Apo,3,425.6,2.6817970275878906,-14.54421329498291,1,0
Apo,3,425.8,0.5163328051567078,-19.88220977783203,0,1
Apo,3,426.0,2.8760290145874023,-15.608695983886719,0,1
Apo,3,426.2,-4.175721645355225,-13.62203311920166,1,0
Apo,3,426.4,-1.0551421642303467,-15.789947509765625,0,1
Apo,3,426.6,-8.699213027954102,-16.130191802978516,1,0
Apo,3,426.8,-4.2761149406433105,-21.98769187927246,0,1
Apo,3,427.0,5.350470542907715,-10.200206756591797,1,0
Apo,3,427.2,-0.7970201373100281,-22.029035568237305,0,1
Apo,3,427.4,-4.947970390319824,-27.337787628173828,0,1
Apo,3,427.6,1.5897639989852905,-27.406644821166992,0,1
Apo,3,427.8,-1.917064905166626,-15.82621955871582,1,0
Apo,3,428.0,-3.096174716949463,-13.837837219238281,1,0
Apo,3,428.2,-6.297530174255371,-16.234216690063477,1,0
Apo,3,428.4,4.588281631469727,-13.643872261047363,1,0
Apo,3,428.6,-5.258358001708984,-26.015371322631836,1,0
Apo,3,428.8,0.6470054388046265,-14.753169059753418,1,0
Apo,3,429.0,-0.40525567531585693,-15.848479270935059,1,0
Apo,3,429.2,2.3705310821533203,-18.966304779052734,1,0
Apo,3,429.4,-1.2743545770645142,-16.899850845336914,1,0
Apo,3,429.6,4.679830551147461,-15.117424964904785,1,0
Apo,3,429.8,-0.9869641065597534,-5.724678993225098,1,0
Apo,3,430.0,-5.558231830596924,-17.196712493896484,1,0
Apo,3,430.2,-2.9293031692504883,-12.400705337524414,1,0
Apo,3,430.4,-4.445231914520264,-9.381775856018066,1,0
Apo,3,430.6,-1.190011739730835,-9.757128715515137,1,0
Apo,3,430.8,-0.2769726812839508,-11.198826789855957,1,0
Apo,3,431.0,-5.625183582305908,-12.674638748168945,1,0
Apo,3,431.2,-7.240984916687012,-20.034259796142578,1,0
Apo,3,431.4,-6.913297653198242,-15.327338218688965,1,0
Apo,3,431.6,0.1098395586013794,-12.85286808013916,1,0
Apo,3,431.8,-3.4985969066619873,-17.699525833129883,1,0
Apo,3,432.0,-0.2707255482673645,-16.236921310424805,1,0
Apo,3,432.2,1.3097147941589355,-14.847447395324707,1,0
Apo,3,432.4,0.12524822354316711,-8.3279390335083,1,0
Apo,3,432.6,-9.756645202636719,-10.139375686645508,1,0
Apo,3,432.8,-7.404172897338867,-9.492460250854492,1,0
Apo,3,433.0,-2.1430881023406982,-21.153152465820312,1,0
Apo,3,433.2,-3.73810076713562,-14.224766731262207,1,0
Apo,3,433.4,-3.7542338371276855,-15.364472389221191,1,0
Apo,3,433.6,-2.6019093990325928,-13.498674392700195,1,0
Apo,3,433.8,-3.465053081512451,-10.863264083862305,1,0
Apo,3,434.0,-4.691895961761475,-12.200721740722656,1,0
Apo,3,434.2,-1.7425845861434937,-16.461013793945312,1,0
Apo,3,434.4,-5.165802955627441,-16.71830940246582,1,0
Apo,3,434.6,-6.580134868621826,-9.003742218017578,1,0
Apo,3,434.8,0.7983507513999939,-13.317008018493652,1,0
Apo,3,435.0,-0.6810794472694397,-10.905709266662598,1,0
Apo,3,435.2,-3.92362117767334,-7.320409774780273,1,0
Apo,3,435.4,4.837016582489014,-15.14164924621582,1,0
Apo,3,435.6,-3.3600523471832275,-10.703198432922363,1,0
Apo,3,435.8,-5.123380184173584,-17.768590927124023,1,0
Apo,3,436.0,-4.101152420043945,-21.647960662841797,1,0
Apo,3,436.2,-5.936485290527344,-21.138202667236328,1,0
Apo,3,436.4,0.8879832029342651,-12.136225700378418,1,0
Apo,3,436.6,-0.8038341999053955,-11.43130874633789,1,0
Apo,3,436.8,1.299381971359253,-16.753631591796875,1,0
Apo,3,437.0,-3.0842761993408203,-12.286491394042969,1,0
Apo,3,437.2,0.621470034122467,-14.184880256652832,1,0
Apo,3,437.4,-3.1154603958129883,-8.144700050354004,1,0
Apo,3,437.6,-0.6191923022270203,-7.787148475646973,1,0
Apo,3,437.8,-1.6783075332641602,-6.9994025230407715,1,0
Apo,3,438.0,2.1778059005737305,-14.843544006347656,1,0
Apo,3,438.2,-3.6392970085144043,-9.629172325134277,1,0
Apo,3,438.4,-1.8116216659545898,-13.667167663574219,1,0
Apo,3,438.6,-4.9240403175354,-11.358135223388672,1,0
Apo,3,438.8,-5.52865743637085,-8.932988166809082,1,0
Apo,3,439.0,-3.528632640838623,-15.605141639709473,1,0
Apo,3,439.2,-2.0494837760925293,-15.228922843933105,1,0
Apo,3,439.4,-7.830766677856445,-22.3431453704834,1,0
Apo,3,439.6,-5.462652206420898,-20.683813095092773,1,0
Apo,3,439.8,-5.347713947296143,-22.031024932861328,1,0
Apo,3,440.0,-0.6063764095306396,-20.43160057067871,1,0
Apo,3,440.2,-1.356359839439392,-18.515897750854492,1,0
Apo,3,440.4,-5.279016494750977,-17.975242614746094,1,0
Apo,3,440.6,-8.788592338562012,-19.597929000854492,1,0
Apo,3,440.8,-4.710587024688721,-21.612695693969727,1,0
Apo,3,441.0,-3.8084757328033447,-21.414396286010742,1,0
Apo,3,441.2,-4.801273822784424,-13.937885284423828,1,0
Apo,3,441.4,-0.7157421112060547,-11.984379768371582,1,0
Apo,3,441.6,-8.624929428100586,-13.802330017089844,1,0
Apo,3,441.8,-5.554769039154053,-14.888099670410156,1,0
Apo,3,442.0,-3.5696232318878174,-18.838369369506836,1,0
Apo,3,442.2,-7.936474800109863,-22.08938217163086,1,0
Apo,3,442.4,0.32467639446258545,-19.225202560424805,1,0
Apo,3,442.6,-0.49378788471221924,-20.50543975830078,1,0
Apo,3,442.8,-2.1172122955322266,-19.01776123046875,1,0
Apo,3,443.0,-4.1862473487854,-16.944515228271484,1,0
Apo,3,443.2,-3.4219987392425537,-17.894058227539062,1,0
Apo,3,443.4,-8.065835952758789,-25.93810272216797,1,0
Apo,3,443.6,4.949804306030273,-16.821331024169922,1,0
Apo,3,443.8,-6.70892858505249,-20.429683685302734,1,0
Apo,3,444.0,-1.4404875040054321,-5.816673278808594,1,0
Apo,3,444.2,-6.4405198097229,-12.981282234191895,1,0
Apo,3,444.4,1.1108124256134033,-12.381359100341797,1,0
Apo,3,444.6,-4.893444538116455,-21.43767738342285,1,0
Apo,3,444.8,-4.3927226066589355,-14.206576347351074,1,0
Apo,3,445.0,-5.667118549346924,-14.908870697021484,1,0
Apo,3,445.2,-1.7508115768432617,-20.994213104248047,1,0
Apo,3,445.4,-3.4740219116210938,-19.864791870117188,1,0
Apo,3,445.6,-7.88722562789917,-22.074174880981445,1,0
Apo,3,445.8,-2.780993700027466,-29.54525375366211,1,0
Apo,3,446.0,0.35408392548561096,-6.180721759796143,1,0
Apo,3,446.2,0.4460705816745758,-19.905467987060547,1,0
Apo,3,446.4,-4.6513519287109375,-22.01199722290039,1,0
Apo,3,446.6,2.8657758235931396,-21.014734268188477,1,0
Apo,3,446.8,0.288702130317688,-18.12445831298828,1,0
Apo,3,447.0,0.5719526410102844,-19.098894119262695,1,0
Apo,3,447.2,4.516757011413574,-15.826065063476562,1,0
Apo,3,447.4,-10.07275390625,-20.032047271728516,1,0
Apo,3,447.6,-1.7082628011703491,-21.38576316833496,1,0
Apo,3,447.8,-7.22801399230957,-25.030200958251953,1,0
Apo,3,448.0,-4.352778911590576,-19.644248962402344,1,0
Apo,3,448.2,-8.598443031311035,-21.08152961730957,1,0
Apo,3,448.4,1.8092172145843506,-17.09125328063965,1,0
Apo,3,448.6,-3.7230937480926514,-24.693681716918945,1,0
Apo,3,448.8,-8.24026107788086,-15.250772476196289,1,0
Apo,3,449.0,-7.8461480140686035,-24.854732513427734,1,0
Apo,3,449.2,-2.4725353717803955,-23.58016586303711,1,0
Apo,3,449.4,-0.6902907490730286,-26.582111358642578,1,0
Apo,3,449.6,-6.840721607208252,-20.9874210357666,1,0
Apo,3,449.8,-2.0107898712158203,-18.396535873413086,1,0
Apo,3,450.0,-5.210754871368408,-17.278261184692383,1,0
Apo,3,450.2,4.6316237449646,-20.72549819946289,1,0
Apo,3,450.4,-2.4097728729248047,-23.62645721435547,0,1
Apo,3,450.6,-7.053164958953857,-23.080062866210938,1,0
Apo,3,450.8,-8.565970420837402,-18.70488166809082,1,0
Apo,3,451.0,0.04877307265996933,-18.06791114807129,1,0
Apo,3,451.2,1.7114803791046143,-15.490524291992188,1,0
Apo,3,451.4,-2.430109739303589,-9.729090690612793,1,0
Apo,3,451.6,-5.170459747314453,-19.92068862915039,1,0
Apo,3,451.8,-14.009214401245117,-29.8236141204834,0,1
Apo,3,452.0,-3.319955348968506,-20.663042068481445,1,0
Apo,3,452.2,1.311852216720581,-21.589426040649414,1,0
Apo,3,452.4,-4.1872124671936035,-17.946577072143555,0,1
Apo,3,452.6,-2.4689388275146484,-21.011302947998047,1,0
Apo,3,452.8,0.1682594269514084,-15.538742065429688,1,0
Apo,3,453.0,0.41713947057724,-15.445003509521484,1,0
Apo,3,453.2,-7.9445672035217285,-19.835275650024414,1,0
Apo,3,453.4,-6.1569294929504395,-14.028858184814453,1,0
Apo,3,453.6,-1.428218960762024,-10.145668029785156,1,0
Apo,3,453.8,0.2920588254928589,-17.355695724487305,1,0
Apo,3,454.0,-0.6533570289611816,-18.54515838623047,1,0
Apo,3,454.2,1.0578408241271973,-20.152450561523438,1,0
Apo,3,454.4,-6.260288715362549,-19.95442771911621,1,0
Apo,3,454.6,-5.452465534210205,-19.889820098876953,1,0
Apo,3,454.8,-8.248483657836914,-23.304468154907227,1,0
Apo,3,455.0,-3.4810938835144043,-17.54134178161621,1,0
Apo,3,455.2,-0.9004497528076172,-19.968589782714844,1,0
Apo,3,455.4,1.7967987060546875,-17.679052352905273,1,0
Apo,3,455.6,-5.629788398742676,-14.591206550598145,1,0
Apo,3,455.8,-3.3741190433502197,-12.788651466369629,1,0
Apo,3,456.0,-1.47223699092865,-12.540514945983887,1,0
Apo,3,456.2,-8.084611892700195,-10.251545906066895,1,0
Apo,3,456.4,-4.425397872924805,-12.272777557373047,1,0
Apo,3,456.6,3.4456372261047363,-7.3808979988098145,1,0
Apo,3,456.8,2.6821699142456055,-12.47321891784668,1,0
Apo,3,457.0,-2.831482410430908,-14.835095405578613,1,0
Apo,3,457.2,-8.37079906463623,-12.632251739501953,1,0
Apo,3,457.4,0.9023549556732178,-20.602752685546875,1,0
Apo,3,457.6,-0.23347394168376923,-13.322446823120117,1,0
Apo,3,457.8,0.6237055063247681,-17.164794921875,1,0
